Year,T
2013,25.94
2013,27.17
2013,29.19
2013,30.01
2013,30.9
2013,31.76
2013,31.86
2013,32.62
2013,33.7
2013,33.09
2013,32.59
2013,32.24
2013,23.68
2013,22.87
2013,24.75
2013,26.12
2013,28.16
2013,28.48
