Year,T
2009,27.73
2009,27.7
2009,26.32
2009,27.08
2009,28.4
2009,28.15
2009,26.57
2009,26.91
2009,28.64
2009,29.19
2009,29.14
2009,28.71
2009,27.7
2009,27.05
2009,27.63
2009,28.46
2009,28.35
2009,27.36
2009,27.29
2009,25.78
2009,26.48
2009,26.35
2009,27.79
2009,28.06
2009,27.02
2009,26.1
2009,25.41
2009,24.78
2009,25.28
2009,25.28
2009,25.43
2009,26.43
2009,26.75
2009,27.13
2009,27.67
2009,27.89
2009,27.59
2009,25.6
2009,25.54
2009,25.32
2009,26.08
2009,27.56
2009,27.81
2009,26.52
2009,27.15
2009,26.47
2009,25.76
2009,26.87
2009,26.36
2009,27.33
2009,26.99
2009,26.83
2009,26.82
2009,27.18
2009,26.37
2009,26.08
2009,26.91
2009,27.02
2009,27.74
2009,27.78
2009,27.8
2009,29.82
2009,28.64
2009,26.32
2009,25.53
2009,25.56
2009,26.72
2009,26
2009,27.03
2009,27.24
2009,27.68
2009,27.22
2009,25.69
2009,24.68
2009,24.92
2009,25.5
2009,25.71
2009,25.19
2009,25.67
2009,26.5
2009,27.29
2009,26.21
2009,25.44
2009,23.54
2009,23.64
2009,24.57
2009,24.8
2009,25.35
2009,23.65
2009,23.87
2009,25.05
2009,24.98
2009,24.95
2009,24.55
2009,24.57
2009,24.92
2009,24.9
2009,26.44
2009,24.7
2009,25.59
2009,25.86
2009,25.77
2009,25.98
2009,25.88
2009,26.22
2009,26.31
2009,26.9
2009,26.57
2009,24.89
2009,23.92
2009,22.27
2009,18.29
2009,20.71
2009,22.05
2009,23.39
2009,23.36
2009,24.35
2009,26.58
2009,27.04
2009,26.9
2009,27.64
2009,27.42
2009,26.58
2009,26.99
2009,24.86
2009,23.66
2009,24.73
2009,22.12
2009,13.52
2009,11.51
2009,11.32
2009,15.62
2009,19.25
2009,21.58
2009,23.62
2009,21.98
2009,16.73
2009,19.3
2009,23.02
2009,25.45
2009,24.33
2009,23.78
2009,24.56
2009,19.06
2009,15.41
2009,14.99
2009,17.58
2009,15.95
2009,14.19
2009,17.07
2009,20.07
2009,22.44
2009,22
2009,20.74
2009,13.77
2009,15.19
2009,17.11
2009,17.32
2009,17.52
2009,18.37
2009,20.54
2009,18.7
2009,16.77
2009,16.2
2009,19.43
2009,19.11
2009,15.87
2009,14.47
2009,12.71
2009,8.86
2009,10.02
2009,13.75
2009,13.78
2009,15.85
2009,20.92
2009,15.63
2009,9
2009,8.94
2009,8.35
2009,14.82
2009,18.86
2009,21.19
2009,12.77
2009,6.48
2009,15.04
2009,20.35
2009,19.6
2009,19.64
2009,14.55
2009,13.57
2009,17.76
2009,9.17
2009,5.91
2009,4.97
2009,8.07
2009,9.84
2009,15.52
2009,17.57
2009,7.79
2009,7.96
2009,6.93
2009,4.04
2009,10.42
2009,13.46
2010,9.95
2010,3.25
2010,-0.5
2010,0.46
2010,-0.37
2010,-0.61
2010,1.99
2010,2.55
2010,-1.88
2010,-1.57
2010,-0.5
2010,2.04
2010,3.63
2010,8.19
2010,11.79
2010,15.95
2010,16.55
2010,10.96
2010,11.24
2010,12.24
2010,16.12
2010,16.55
2010,13.35
2010,18.65
2010,14.97
2010,9.51
2010,7.83
2010,9.64
2010,11.99
2010,15.09
2010,5.58
2010,11.07
2010,13.66
2010,9.3
2010,12.96
2010,17.47
2010,11.35
2010,5.94
2010,7.18
2010,11.54
2010,4.43
2010,3.84
2010,3.71
2010,3.4
2010,4.82
2010,6.88
2010,3.33
2010,3.64
2010,4.46
2010,8.31
2010,10.74
2010,12.52
2010,15.95
2010,14.79
2010,9.91
2010,3.81
2010,4.13
2010,5
2010,6.79
2010,9.29
2010,11.13
2010,7.24
2010,5.33
2010,6.34
2010,7.22
2010,9.84
2010,11.55
2010,13.4
2010,16.16
2010,17.9
2010,17.5
2010,15.01
2010,12.62
2010,12.37
2010,11.64
2010,12.01
2010,11.93
2010,14.53
2010,15.06
2010,16.55
2010,12.39
2010,12.38
2010,15.11
2010,17.29
2010,18.16
2010,15.1
2010,18.51
2010,16.32
2010,14.18
2010,15.91
2010,18
2010,18.36
2010,19.26
2010,20.36
2010,20.8
2010,20.46
2010,20.89
2010,22.35
2010,18.57
2010,16.3
2010,18.78
2010,18.79
2010,19.93
2010,19.62
2010,18.47
2010,19.44
2010,21.09
2010,20.55
2010,19.06
2010,19.46
2010,20.82
2010,21.66
2010,23.8
2010,23.54
2010,23.51
2010,23.66
2010,20.49
2010,17.68
2010,20.37
2010,23.08
2010,26.43
2010,28
2010,27.96
2010,25.71
2010,26.65
2010,27.12
2010,26.79
2010,27.37
2010,22.38
2010,22.09
2010,24.25
2010,24.64
2010,24.9
2010,24.81
2010,25.87
2010,26.2
2010,24.66
2010,27.09
2010,27.21
2010,27.5
2010,26.2
2010,26.87
2010,26.96
2010,25.78
2010,24
2010,25.22
2010,27.58
2010,27.37
2010,25.99
2010,25.55
2010,26.01
2010,28.45
2010,28.13
2010,27.61
2010,27.13
2010,28.01
2010,27.45
2010,28.85
2010,26.62
2010,27.24
2010,29
2010,30.27
2010,30.11
2010,31.03
2010,31.43
2010,31.3
2010,30.21
2010,29.81
2010,29.9
2010,29.54
2010,27.94
2010,27.14
2010,28.16
2010,29.85
2010,30.3
2010,30.1
2010,29.43
2010,29.29
2010,28.37
2010,28
2010,27.75
2010,26.09
2010,25.43
2010,25.63
2010,26.36
2010,27.23
2010,27.75
2010,27.24
2010,29.22
2010,31.11
2010,29.3
2010,28.65
2010,27.51
2010,29.07
2010,28.41
2010,26.78
2010,27.28
2010,29.38
2010,28.5
2010,29.21
2010,28.94
2010,29.58
2010,29.7
2010,29.59
2010,29.86
2010,31.04
2010,31.31
2010,30.88
2010,30.34
2010,31.08
2010,32.21
2010,29.78
2010,29.29
2010,30.53
2010,30.65
2010,30.07
2010,30.44
2010,30.16
2010,27.68
2010,28.36
2010,28.82
2010,28.78
2010,29.12
2010,28.78
2010,29.35
2010,28.86
2010,29.23
2010,28.85
2010,29.57
2010,29.63
2010,28.77
2010,28.63
2010,28.38
2010,29.31
2010,27.88
2010,27.7
2010,28.72
2010,27.73
2010,24.65
2010,25.16
2010,24.74
2010,25.94
2010,26.49
2010,26.41
2010,27.31
2010,27
2010,27.17
2010,27.18
2010,27.5
2010,26.98
2010,27.71
2010,28.95
2010,29.68
2010,29.93
2010,29.21
2010,27.26
2010,25.74
2010,25.25
2010,26.22
2010,26.45
2010,26.82
2010,25.86
2010,26.41
2010,26.28
2010,26.22
2010,26.65
2010,27.03
2010,27.03
2010,25.93
2010,24.32
2010,23.7
2010,23.74
2010,22.35
2010,22.43
2010,21.83
2010,20.12
2010,18.9
2010,18.52
2010,16.54
2010,18.75
2010,20.38
2010,21.73
2010,22.89
2010,23.13
2010,22.34
2010,23.01
2010,22.74
2010,17.8
2010,17.71
2010,18.52
2010,19.52
2010,20.74
2010,21.72
2010,20.92
2010,20.06
2010,21.83
2010,23.75
2010,23.98
2010,26.19
2010,26.98
2010,26.79
2010,20
2010,19.73
2010,21.01
2010,20.55
2010,20.34
2010,20.01
2010,18.29
2010,11.67
2010,8.86
2010,8.27
2010,10.95
2010,15.11
2010,16.6
2010,15.69
2010,14.38
2010,13
2010,14.8
2010,16.88
2010,19.19
2010,16.31
2010,12.89
2010,14.62
2010,17.22
2010,18.19
2010,19.63
2010,21.03
2010,20.01
2010,20.58
2010,20.93
2010,12.98
2010,12.77
2010,20.32
2010,23.01
2010,12.11
2010,6.22
2010,8.05
2010,11.79
2010,12.26
2010,4.28
2010,2.61
2010,3.36
2010,4.24
2010,8.7
2010,10.15
2010,9.16
2010,1.5
2010,-0.62
2010,3.17
2010,8.03
2010,13.52
2010,13.28
2010,6.19
2010,6.17
2010,8.58
2010,14.8
2010,8.87
2010,6.01
2010,10.66
2010,3.58
2010,1.24
2010,1.56
2010,5.38
2010,10.41
2010,14.76
2011,16.63
2011,15.96
2011,7.76
2011,8.22
2011,10.61
2011,10.19
2011,8.37
2011,9.64
2011,5.1
2011,11.49
2011,4.9
2011,1.77
2011,-0.13
2011,1.79
2011,4.4
2011,7.61
2011,9.85
2011,11.63
2011,11.85
2011,11.52
2011,9.98
2011,5.6
2011,4.7
2011,8.82
2011,14.16
2011,12
2011,5.95
2011,8.42
2011,10.53
2011,11.55
2011,13.63
2011,15.01
2011,17.61
2011,10.53
2011,13.95
2011,15.09
2011,11.64
2011,10.51
2011,7.17
2011,9.06
2011,8.43
2011,7.7
2011,5.65
2011,7.26
2011,9.28
2011,11.29
2011,15.37
2011,16.94
2011,16.54
2011,15.87
2011,15.28
2011,17.62
2011,19.37
2011,15.66
2011,16.09
2011,18.91
2011,18.9
2011,18.61
2011,20.03
2011,17.41
2011,14.36
2011,15.66
2011,16.32
2011,17.58
2011,17.17
2011,10.34
2011,15.46
2011,19.08
2011,14.77
2011,9.06
2011,11.08
2011,14.07
2011,15.63
2011,16.77
2011,17.78
2011,16.65
2011,19.34
2011,20.2
2011,19.42
2011,20.21
2011,21.47
2011,21.08
2011,22.56
2011,17.98
2011,19.74
2011,22.67
2011,19.59
2011,16.3
2011,19.94
2011,19.67
2011,15.9
2011,18.04
2011,17.97
2011,22.19
2011,16.68
2011,13.96
2011,19.98
2011,23.55
2011,24.86
2011,25.24
2011,24.84
2011,21.38
2011,20.38
2011,20.9
2011,21.93
2011,23.84
2011,18.72
2011,20.33
2011,24.53
2011,25.42
2011,25.86
2011,25.36
2011,25.28
2011,24.7
2011,24.71
2011,26.22
2011,27.53
2011,25.44
2011,21.56
2011,21.93
2011,23.21
2011,24.32
2011,25.73
2011,22.38
2011,19.09
2011,21.48
2011,21.63
2011,23.6
2011,25.93
2011,26.71
2011,27.41
2011,26.35
2011,27.73
2011,22.59
2011,22.26
2011,18.88
2011,19.21
2011,19.51
2011,22.96
2011,26.41
2011,28.08
2011,29.13
2011,29.68
2011,28.7
2011,27.71
2011,27.58
2011,27.38
2011,27.87
2011,27.55
2011,26.83
2011,27.69
2011,27.22
2011,27.78
2011,28.2
2011,28.27
2011,29.52
2011,28.98
2011,27.55
2011,26.09
2011,26.46
2011,26.84
2011,27.1
2011,29.53
2011,29.13
2011,30.18
2011,29.39
2011,28.38
2011,28.47
2011,28.92
2011,29.9
2011,30.86
2011,31.46
2011,31.9
2011,29.96
2011,27.69
2011,26.75
2011,28.72
2011,27.02
2011,26.46
2011,27
2011,26.82
2011,27.42
2011,27.27
2011,27.02
2011,28.32
2011,29.87
2011,29.26
2011,28.06
2011,26.58
2011,28.12
2011,28.4
2011,28.94
2011,28.6
2011,28.6
2011,28.43
2011,27.46
2011,25.55
2011,26.3
2011,26.07
2011,28.01
2011,29.52
2011,30.16
2011,29.48
2011,29.26
2011,28.4
2011,27.17
2011,25.8
2011,25.17
2011,27.91
2011,29.35
2011,30.64
2011,30.6
2011,28.26
2011,29.29
2011,29.86
2011,31.4
2011,31.56
2011,30.55
2011,28.92
2011,27.34
2011,27.39
2011,29
2011,30.48
2011,29.87
2011,28.91
2011,27.6
2011,28.77
2011,27.7
2011,28.19
2011,27.81
2011,28.26
2011,28.84
2011,28.68
2011,28.33
2011,28.63
2011,27.71
2011,27.66
2011,28.76
2011,30.38
2011,29.56
2011,29.48
2011,28.89
2011,27.51
2011,27.39
2011,25.9
2011,26.97
2011,27.05
2011,27.31
2011,25.6
2011,22.74
2011,23.12
2011,24.59
2011,26.34
2011,28.08
2011,27.22
2011,27.16
2011,27.5
2011,28.21
2011,27.16
2011,24.85
2011,23.92
2011,24
2011,25.52
2011,26.9
2011,25.87
2011,26.25
2011,26.58
2011,26.19
2011,26.1
2011,26.8
2011,26.66
2011,25.91
2011,25.28
2011,18.12
2011,16.25
2011,17.62
2011,19.67
2011,20.56
2011,22
2011,22.5
2011,22.51
2011,21.94
2011,24.16
2011,24.67
2011,23.07
2011,22.86
2011,20.52
2011,20.02
2011,19.77
2011,22.63
2011,23.13
2011,19.81
2011,11.76
2011,12.02
2011,12.63
2011,14.95
2011,16.51
2011,17.09
2011,20.31
2011,21.12
2011,20.55
2011,17.64
2011,14.43
2011,18.32
2011,13.96
2011,16.31
2011,18.98
2011,14.55
2011,13.51
2011,15.79
2011,18.37
2011,19.11
2011,17.63
2011,16.11
2011,9.96
2011,11.42
2011,16.73
2011,18.59
2011,21.74
2011,22.41
2011,20.23
2011,14.48
2011,18.63
2011,20.42
2011,20.21
2011,19.94
2011,19.57
2011,13.65
2011,17.25
2011,19.09
2011,20.35
2011,18.23
2011,10.73
2011,8.08
2011,8.86
2011,10.58
2011,14.05
2011,18.11
2011,19.53
2011,19.35
2011,15.91
2011,8.32
2011,13.9
2011,13.39
2011,13.4
2011,15.14
2011,12.94
2011,14.63
2011,16.52
2011,17.9
2011,15.34
2011,9.31
2011,13.9
2011,15.9
2011,18.25
2011,18.48
2011,19.89
2011,16.06
2011,17.84
2011,14.94
2011,16.58
2011,9.36
2011,9.83
2011,13.29
2011,16.75
2012,15.67
2012,11.35
2012,2.58
2012,2.72
2012,8.22
2012,11.08
2012,13.22
2012,14.96
2012,15.84
2012,16.98
2012,16.54
2012,16
2012,7.77
2012,5.51
2012,7.56
2012,11.63
2012,14.5
2012,13.55
2012,9.46
2012,13.16
2012,15.05
2012,16.75
2012,18.01
2012,17.89
2012,18.09
2012,20.17
2012,17.06
2012,13.08
2012,11.18
2012,9.34
2012,13.87
2012,16.58
2012,18.14
2012,17.01
2012,19.08
2012,19.71
2012,18.19
2012,14.46
2012,14.12
2012,12.64
2012,15.56
2012,10.75
2012,2.45
2012,5.74
2012,12.22
2012,18.24
2012,18.09
2012,17.96
2012,16.26
2012,20.03
2012,11.42
2012,15.68
2012,17.26
2012,22.53
2012,22.38
2012,11.49
2012,10.54
2012,17.57
2012,17.55
2012,20.57
2012,21.25
2012,21.68
2012,22.25
2012,11.93
2012,12.89
2012,14.67
2012,18.09
2012,19.84
2012,20.58
2012,16.99
2012,18.66
2012,19.52
2012,20.18
2012,21
2012,21.08
2012,21.71
2012,21.41
2012,21.53
2012,21.77
2012,21.45
2012,21.97
2012,22.94
2012,23.7
2012,21.64
2012,19.69
2012,19.92
2012,20.32
2012,22.13
2012,22.39
2012,22.51
2012,20.86
2012,22.84
2012,24.4
2012,24.82
2012,23.57
2012,23.11
2012,20.6
2012,17.05
2012,19.3
2012,20.66
2012,21.54
2012,20.11
2012,17.17
2012,18.46
2012,21.54
2012,22.39
2012,22.89
2012,23.56
2012,23.28
2012,23.76
2012,24.31
2012,22.15
2012,20.73
2012,15.18
2012,15.06
2012,19.89
2012,21.85
2012,23.6
2012,24.65
2012,24.99
2012,24.86
2012,25.49
2012,25.53
2012,25.85
2012,26.09
2012,27.69
2012,25.85
2012,24.14
2012,25.66
2012,25.31
2012,23.22
2012,23.24
2012,24
2012,23.35
2012,24.4
2012,24.77
2012,22.75
2012,22.85
2012,22.57
2012,23.1
2012,22.22
2012,23.91
2012,24.94
2012,26.04
2012,25.83
2012,26.77
2012,27.69
2012,25.06
2012,24.81
2012,24.47
2012,26.06
2012,26.57
2012,24.39
2012,24.33
2012,24.19
2012,26.13
2012,24.82
2012,24.83
2012,22.27
2012,22.41
2012,23.38
2012,25.27
2012,26.28
2012,25.19
2012,26.08
2012,24.78
2012,23.6
2012,23.49
2012,23.04
2012,23.19
2012,24.1
2012,24.28
2012,25.17
2012,25.09
2012,25.86
2012,24.41
2012,25.55
2012,25.1
2012,23.8
2012,25.12
2012,26.08
2012,28
2012,27.12
2012,28.17
2012,28.15
2012,27.41
2012,27.26
2012,27.32
2012,27.06
2012,28.21
2012,28.06
2012,27.37
2012,26.76
2012,26.15
2012,26.4
2012,27.01
2012,26.7
2012,26.62
2012,25.86
2012,25.92
2012,25.48
2012,26.5
2012,26.69
2012,26.95
2012,26.38
2012,27.59
2012,28.63
2012,28.24
2012,28.06
2012,27.99
2012,27.49
2012,25.97
2012,26.84
2012,26.17
2012,28.23
2012,27.39
2012,25.89
2012,25.28
2012,25.89
2012,25.93
2012,26.11
2012,26.06
2012,26.66
2012,26.46
2012,26.61
2012,26.95
2012,26.02
2012,26.89
2012,25.9
2012,26.7
2012,26.4
2012,25.53
2012,25.33
2012,24.54
2012,24.64
2012,24.94
2012,24.31
2012,24.17
2012,24.56
2012,25.42
2012,27.07
2012,25.67
2012,26.53
2012,26.59
2012,27.56
2012,27.26
2012,26.6
2012,26.51
2012,26.53
2012,26.63
2012,26.68
2012,26.35
2012,25.57
2012,23.08
2012,22.93
2012,23.82
2012,24.01
2012,24.49
2012,24.64
2012,24.8
2012,25.35
2012,24.48
2012,24.32
2012,22.9
2012,23.53
2012,24.15
2012,22.73
2012,20.03
2012,22.56
2012,24.27
2012,24.82
2012,24.34
2012,25.03
2012,24.8
2012,25.74
2012,25.06
2012,23.91
2012,25.63
2012,24.18
2012,24.91
2012,24.85
2012,24.93
2012,18.9
2012,20.33
2012,19.19
2012,20.7
2012,21.49
2012,22.61
2012,22.37
2012,17.98
2012,19
2012,21.61
2012,21.6
2012,16.76
2012,16.26
2012,18.03
2012,20.34
2012,21.76
2012,22.95
2012,22.02
2012,19.23
2012,17.02
2012,11.27
2012,9
2012,11.53
2012,13.69
2012,13.16
2012,17.88
2012,19.35
2012,16.88
2012,14.96
2012,10.91
2012,10.55
2012,11.08
2012,13.01
2012,17.9
2012,19.33
2012,19.88
2012,15.86
2012,13.46
2012,11.23
2012,13.75
2012,13.45
2012,13.4
2012,14.58
2012,13.54
2012,11.01
2012,11.49
2012,11.48
2012,8.68
2012,10.94
2012,14.84
2012,13.46
2012,13.51
2012,16.08
2012,16.33
2012,17.79
2012,18.33
2012,17.58
2012,17.22
2012,18.11
2012,17.4
2012,15.78
2012,18.74
2012,19.22
2012,18.56
2012,13.56
2012,10.75
2012,11.66
2012,15.14
2012,17.51
2012,18.52
2012,16.05
2012,12.07
2012,17.03
2012,7.86
2012,5.13
2012,6.55
2012,10.12
2012,15.27
2012,13.94
2012,5.97
2012,7.98
2012,13.55
2012,5.01
2012,10.89
2013,13.89
2013,16.67
2013,12.41
2013,9.84
2013,8.99
2013,11.95
2013,11.23
2013,15.79
2013,18.64
2013,19.38
2013,19.64
2013,19.23
2013,19.04
2013,19.01
2013,19.21
2013,19.35
2013,14.26
2013,8.81
2013,13.14
2013,14.61
2013,12.46
2013,9.83
2013,7.97
2013,13.32
2013,14.35
2013,15.96
2013,15.21
2013,18.63
2013,20.1
2013,21.91
2013,10.44
2013,8.59
2013,7.79
2013,9.76
2013,10.64
2013,13.12
2013,15.91
2013,18.93
2013,15.61
2013,12.38
2013,16.35
2013,19.83
2013,20.03
2013,21.04
2013,11.95
2013,11.32
2013,9.37
2013,4.4
2013,7.35
2013,14.94
2013,12.16
2013,14.04
2013,19.87
2013,20.36
2013,18.16
2013,17.03
2013,19.61
2013,13.09
2013,11.89
2013,8.3
2013,5.82
2013,3.66
2013,6.89
2013,12.37
2013,8.83
2013,7.74
2013,10.46
2013,11.78
2013,15.82
2013,18.04
2013,16.31
2013,12.38
2013,8.89
2013,11.62
2013,15.35
2013,15.76
2013,18.56
2013,18.24
2013,12.49
2013,10.1
2013,11.68
2013,16.81
2013,20.71
2013,11.58
2013,6.44
2013,7.11
2013,10.29
2013,12.67
2013,14.63
2013,17.64
2013,18.48
2013,17.8
2013,18.05
2013,20.14
2013,14.96
2013,14.59
2013,18.91
2013,19.79
2013,21.12
2013,21.21
2013,23.7
2013,25.21
2013,20.34
2013,18.75
2013,21.64
2013,21.56
2013,21.42
2013,23.2
2013,24.2
2013,13.2
2013,16.52
2013,16.4
2013,17.48
2013,20.32
2013,22.56
2013,20.26
2013,21.04
2013,22.14
2013,21.29
2013,22.7
2013,20.51
2013,20.59
2013,19.26
2013,19.27
2013,18.51
2013,16.17
2013,17.97
2013,19.68
2013,22.35
2013,22.88
2013,22.92
2013,22.78
2013,18.64
2013,18.18
2013,20.88
2013,22.04
2013,23.21
2013,24.51
2013,24.09
2013,22.92
2013,22.41
2013,24.07
2013,24.56
2013,24.08
2013,21.72
2013,22.19
2013,22.89
2013,24.09
2013,25.37
2013,26.14
2013,26.41
2013,26.54
2013,26.37
2013,26.92
2013,26.01
2013,24.74
2013,23.43
2013,25.46
2013,25.84
2013,25.61
2013,25.89
2013,26.83
2013,28.05
2013,28.23
2013,27.2
2013,25.35
2013,26.59
2013,27.69
2013,27.82
2013,28.34
2013,26.7
2013,25.41
2013,25.23
2013,26.94
2013,26.65
2013,27.23
2013,26.91
2013,27.71
2013,26.42
2013,25.62
2013,25.77
2013,24.74
2013,24
2013,25.43
2013,25.97
2013,26.02
2013,26.81
2013,26.92
2013,27.04
2013,26.86
2013,27.41
2013,27.28
2013,26.14
2013,26.07
2013,24.56
2013,25.87
2013,26.26
2013,26.14
2013,26.07
2013,25.8
2013,25.1
2013,26.06
2013,25.62
2013,25.91
2013,26.66
2013,27.16
2013,27.71
2013,27.59
2013,26.53
2013,27.89
2013,28.24
2013,27.21
2013,26.12
2013,27.94
2013,27.79
2013,28.07
2013,28.38
2013,27.3
2013,26.77
2013,27.63
2013,27.62
2013,28.24
2013,29.11
2013,29.61
2013,29.47
2013,27.98
2013,27.25
2013,26.11
2013,26.14
2013,26.25
2013,27.6
2013,27.28
2013,26.45
2013,25.31
2013,25.72
2013,25.63
2013,24.8
2013,25.13
2013,25.72
2013,26.32
2013,27.03
2013,28.16
2013,27.44
2013,26.59
2013,26.28
2013,26.37
2013,27.37
2013,27.89
2013,26.52
2013,25.63
2013,25.7
2013,25.94
2013,25.72
2013,25.47
2013,25.92
2013,26.75
2013,27.19
2013,26.9
2013,27.01
2013,25.48
2013,24.38
2013,24.32
2013,24.65
2013,25.3
2013,23.8
2013,24.97
2013,24
2013,23.67
2013,23.83
2013,21.66
2013,22.27
2013,22.29
2013,21.49
2013,21.87
2013,21.76
2013,23.46
2013,25.06
2013,24.38
2013,25.67
2013,25.33
2013,23.22
2013,19.79
2013,20.83
2013,21.63
2013,22.32
2013,21.85
2013,21.48
2013,21.33
2013,22.6
2013,24.61
2013,25.08
2013,25.14
2013,21.44
2013,23
2013,23.2
2013,19.1
2013,15.38
2013,15.16
2013,14.09
2013,14.94
2013,17.66
2013,18.75
2013,19.89
2013,22.31
2013,23.1
2013,18.88
2013,14.3
2013,16.97
2013,17.92
2013,20.38
2013,21.64
2013,14.29
2013,17.11
2013,18.03
2013,16.81
2013,17.23
2013,8.63
2013,12.98
2013,16.75
2013,19.26
2013,21.55
2013,21.54
2013,15.43
2013,16.75
2013,18.05
2013,20.16
2013,20.61
2013,12.21
2013,14.48
2013,19.46
2013,11.91
2013,5.42
2013,9.29
2013,12.64
2013,13.73
2013,14.19
2013,14.58
2013,18.11
2013,19.76
2013,20.91
2013,21.16
2013,19.75
2013,20.89
2013,18.85
2013,14.17
2013,11.67
2013,11.28
2013,18.49
2013,14.36
2013,7.52
2013,8.82
2013,8.66
2013,11.56
2013,15.87
2013,20.4
2013,21.7
2013,20.71
2013,10.18
2013,10.58
2013,12.28
2013,12.05
2013,15.65
2013,18.01
2013,12.36
2013,12.25
2014,11.76
2014,13.93
2014,2.55
2014,9.35
2014,14.89
2014,8.81
2014,-1.71
2014,3.65
2014,11.28
2014,18.56
2014,18.54
2014,12.37
2014,12.85
2014,14.44
2014,9.17
2014,4.35
2014,7.64
2014,4.91
2014,7.19
2014,8.11
2014,11.31
2014,2.08
2014,2.77
2014,2.2
2014,7.02
2014,8.93
2014,11.91
2014,11.39
2014,1.91
2014,1.42
2014,7.67
2014,15.51
2014,17.74
2014,19.5
2014,18.27
2014,19.1
2014,9.38
2014,9.71
2014,9.75
2014,11.32
2014,12.4
2014,12.97
2014,13.32
2014,6.55
2014,7.96
2014,9.97
2014,8.87
2014,11.79
2014,13.31
2014,16.92
2014,18
2014,18.75
2014,15.5
2014,16.34
2014,18
2014,17.7
2014,13.95
2014,7.96
2014,7.89
2014,12.64
2014,14.58
2014,17.56
2014,10.83
2014,10.06
2014,11.49
2014,6.17
2014,11.7
2014,14.29
2014,16.22
2014,17.56
2014,19.04
2014,9.31
2014,11.23
2014,15.78
2014,18.75
2014,16.97
2014,14.09
2014,14.28
2014,16.54
2014,16.08
2014,19.81
2014,19.23
2014,13.95
2014,13.89
2014,7.98
2014,13.17
2014,17.93
2014,20.7
2014,13.3
2014,15.1
2014,16.72
2014,18.2
2014,19.6
2014,20.24
2014,20.48
2014,21.34
2014,21.23
2014,19.15
2014,16.13
2014,16.65
2014,18.61
2014,19.98
2014,20.05
2014,22.18
2014,18.53
2014,12.16
2014,17.53
2014,19.34
2014,20.33
2014,15.5
2014,18.2
2014,19.72
2014,21.86
2014,22.21
2014,22.11
2014,22.77
2014,22.97
2014,25.16
2014,24.49
2014,24.1
2014,22.86
2014,18.09
2014,17.89
2014,20.36
2014,22.68
2014,23.05
2014,23.43
2014,24.2
2014,24.62
2014,25.53
2014,23.98
2014,24.16
2014,24.58
2014,24.77
2014,23.25
2014,17.97
2014,18.22
2014,21.01
2014,21.2
2014,21.35
2014,23.69
2014,25.87
2014,26.71
2014,27.35
2014,25.25
2014,25.36
2014,25.98
2014,26.14
2014,26.03
2014,24.3
2014,25.43
2014,23.13
2014,24
2014,24.02
2014,25.51
2014,26.98
2014,26.11
2014,25.7
2014,26.47
2014,27.35
2014,27.08
2014,25.36
2014,24.83
2014,26
2014,25.34
2014,26.85
2014,26.46
2014,26.64
2014,26.97
2014,27.57
2014,28.4
2014,28.24
2014,26.28
2014,25.55
2014,26.33
2014,27.15
2014,27.35
2014,27.91
2014,29.36
2014,28.25
2014,28.58
2014,29.19
2014,28.78
2014,26.99
2014,27.48
2014,26.45
2014,27.9
2014,27.86
2014,28.26
2014,29.09
2014,28.03
2014,26.71
2014,25.37
2014,27.27
2014,26.81
2014,26.56
2014,24.95
2014,26.87
2014,27.03
2014,26.86
2014,27.97
2014,25.72
2014,27.05
2014,28.63
2014,28.89
2014,27.87
2014,28.43
2014,29.52
2014,29.71
2014,29.5
2014,27.86
2014,28.65
2014,28.93
2014,28.08
2014,27.66
2014,26.59
2014,27.83
2014,29.06
2014,29.27
2014,29.38
2014,29.33
2014,28.48
2014,26.92
2014,26.82
2014,27.69
2014,27.32
2014,27.25
2014,28.51
2014,28.09
2014,27.81
2014,28.16
2014,28.35
2014,30.08
2014,30.01
2014,30.64
2014,27.38
2014,26.36
2014,26.5
2014,26.31
2014,27
2014,28.33
2014,28.37
2014,28.99
2014,29.44
2014,28.24
2014,27.58
2014,27.35
2014,26.89
2014,25.07
2014,24.31
2014,24.59
2014,25.66
2014,26.68
2014,27.51
2014,27.26
2014,26.94
2014,27.07
2014,27.06
2014,25.05
2014,26.27
2014,26.54
2014,24.41
2014,23.11
2014,23.48
2014,24.34
2014,22.55
2014,20.02
2014,21.52
2014,23.86
2014,24.68
2014,25.29
2014,24.01
2014,23.85
2014,24
2014,24.69
2014,24.74
2014,20.93
2014,15.37
2014,18.06
2014,21.7
2014,24.16
2014,23.7
2014,24.78
2014,24.12
2014,23.9
2014,24.53
2014,24.24
2014,19.67
2014,17.08
2014,17.55
2014,18.85
2014,17.95
2014,21
2014,21.3
2014,16.55
2014,15.61
2014,16.04
2014,16.22
2014,17.57
2014,20.77
2014,20.69
2014,21.44
2014,20.44
2014,16.64
2014,9.99
2014,8.5
2014,10.34
2014,15.72
2014,19.57
2014,20.73
2014,14.88
2014,13.6
2014,14.77
2014,15.48
2014,17.48
2014,17.06
2014,18.08
2014,10.69
2014,10.98
2014,15.77
2014,18.56
2014,5.75
2014,3.2
2014,7.18
2014,9.97
2014,16.36
2014,20.81
2014,22.24
2014,18.15
2014,10.97
2014,8.31
2014,5.27
2014,9.03
2014,13.84
2014,16.43
2014,17.44
2014,17.36
2014,17.53
2014,17.45
2014,18.82
2014,14.43
2014,11.42
