Year,T,H,P
2016,16.38,3.42,0
2016,18.01,3.77,0
2016,17.57,4.94,0
2016,18.35,6,0
2016,19.29,5.65,0
2016,19.52,5.35,0
2016,17.46,5.18,0
2016,16.4,4.65,0
2016,14.54,5.34,0.01
2016,13.78,8.46,0.64
2016,11.71,6.7,10.62
2016,7.06,5.68,8.92
2016,10.82,4.76,0
2016,14.64,5.65,0
2016,17.76,5.11,0
2016,11.5,6.28,8.02
2016,10.03,5.35,0.43
2016,10.97,6.36,0.21
2016,13.39,6.94,0.99
2016,16.49,5.5,0
2016,19.69,4.9,0
2016,19.61,6.03,0
2016,17.58,6.23,0
2016,17.17,5.73,0
2016,16.92,5.16,0
2016,13.71,6.87,0.01
2016,12.25,4.88,0.03
2016,13.9,2.81,0
2016,16.42,3.62,0.02
2016,16.77,5.88,0
2016,16.66,5.2,0
2016,16.14,6.03,0
2016,10.26,6.83,0.63
2016,8.44,4.48,0.73
2016,10.02,5.02,0.88
2016,12.67,4.95,0
2016,15.73,5.75,0
2016,18.83,5.15,0
2016,19.84,5.07,0
2016,19.59,5.33,0
2016,21.81,5.49,0
2016,21.01,5.02,0
2016,15.37,6.53,1.17
2016,13.65,8.58,4.11
2016,13.09,8.06,2.39
2016,13.4,7.64,2.38
2016,14.5,7.43,1.82
2016,16.16,7.72,0.01
2016,16.02,8.18,0
2016,15.07,5.71,0
2016,14.6,3.75,0
2016,17.23,3.15,0
2016,19.48,3.25,0
2016,21.06,3.78,0
2016,22.35,4.38,0
2016,21.47,3.44,0
2016,19.93,4.08,0
2016,15.71,6.63,0
2016,16.01,4.97,0
2016,15.21,5.9,0.04
2016,12.37,5.11,1.41
2016,13.07,4.68,0
2016,14.05,6.43,0.39
2016,13.02,6.48,0.59
2016,14.9,7.19,0.12
2016,14.03,6.67,0.85
2016,16.06,7.01,0.27
2016,18.97,7.21,0.08
2016,20.8,5.64,0
2016,16.5,5.94,0.01
2016,13.38,7.23,0.63
2016,11.74,7.34,5.72
2016,13.25,7.17,1.14
2016,14.14,7.54,0.07
2016,15.57,8.21,0
2016,16.86,8.83,0
2016,20.29,7.79,0
2016,22.56,5.95,0
2016,20.06,5.91,0
2016,17.5,7.62,0
2016,16.63,8.36,0
2016,17.92,8.54,0
2016,19.01,8.02,0.01
2016,20.66,7.37,0
2016,18.04,7.83,0
2016,13.88,6.38,0
2016,13.09,5.79,0
2016,14.81,5.97,0
2016,14.65,7.2,0
2016,14.16,7.41,0.02
2016,13.87,7.24,0.01
2016,17.2,7.81,0
2016,18.82,7.83,0
2016,18.24,7.78,0
2016,18.16,8.98,0.01
2016,20.51,8.67,0.01
2016,21.98,8.23,0
2016,21.42,7.31,0
2016,26,5.94,0
2016,27.65,5.25,0
2016,27.36,5.13,0
2016,23.69,5.48,0
2016,21.02,6.22,0
2016,21.99,8.39,0
2016,21.72,7.7,0
2016,21.37,6.74,0
2016,20.21,6.44,0
2016,18.23,8.9,0.07
2016,17.25,7.52,0.03
2016,18.56,9.12,0
2016,18.72,7.37,0
2016,16.72,7.23,0
2016,19.03,6.06,0
2016,23.29,5.88,0
2016,26.96,5.24,0
2016,31.64,4.95,0
2016,34.28,5.71,0
2016,29.04,7.73,0
2016,26.28,7.18,0
2016,24.76,6.19,0
2016,24.55,6.45,0
2016,26,6.67,0
2016,28.65,6.57,0
2016,28.57,7,0.01
2016,29.99,7.23,0.14
2016,28.58,6.88,0.01
2016,26.57,6.02,0
2016,23.95,7.68,0.06
2016,22.55,6.63,0
2016,22.03,5.72,0
2016,21.99,5.86,0
2016,21.88,7.51,0
2016,21.71,8.7,0
2016,22.12,7.8,0
2016,23.35,6.61,0
2016,25.03,6.1,0
2016,23.46,7.43,0
2016,22.77,7.71,0
2016,23.01,8.84,0
2016,25.57,6.64,0
2016,25.94,5.24,0
2016,25.41,5.4,0
2016,23.53,6.31,0
2016,23.29,5.64,0
2016,24.82,5.12,0
2016,27.49,4.42,0
2016,29.77,4.94,0
2016,30.71,5.67,0
2016,31.97,5.81,0.01
2016,29.79,5.86,0
2016,27.47,4.69,0
2016,28.17,7.54,0
2016,30.54,7.56,0
2016,30.24,7.67,0
2016,29.17,7.33,0.02
2016,30.03,7.69,0
2016,27.23,10.54,0.26
2016,25.77,9.93,0
2016,26.33,9.68,0
2016,25.81,9.06,0.06
2016,25.74,9.29,0.01
2016,25.17,8.89,0.79
2016,23.77,8,0.1
2016,23.52,7.57,0
2016,23.72,6.44,0
2016,22.86,6.32,0
2016,21.76,6.84,0
2016,21.73,6.18,0
2016,22.37,7.03,0
2016,25.65,8.73,0
2016,28.18,7.98,0
2016,30.39,7,0
2016,30.57,5.78,0
2016,28.97,3.84,0
2016,28.36,3.49,0
2016,26.27,4.51,0
2016,26.25,6.13,0
2016,26.39,6.91,0
2016,25.76,7.34,0
2016,24.89,6.69,0.01
2016,25.64,6.63,0
2016,25.52,7.38,0
2016,22.56,7.28,0
2016,20.02,7.05,0
2016,21.49,8.65,0
2016,26.28,7.2,0
2016,28.72,6.96,0
2016,28.96,6.77,0
2016,28.31,6.25,0
2016,25.51,6.03,0
2016,21.9,6.27,0
2016,18.59,7.34,0
2016,17.67,8.92,0
2016,18.62,8.42,0
2016,21.89,7.14,0
2016,22.7,6.8,0
2016,22.06,8.22,0
2016,23.3,5.93,0
2016,25.48,4.49,0
2016,23.17,7.35,0
2016,17.56,8.8,0.03
2016,16.11,9.02,0.11
2016,18.3,6.22,0
2016,20.71,4.62,0
2016,22.28,3.94,0
2016,25.25,3.89,0
2016,27.95,3.88,0
2016,27.62,7.03,0.01
2016,24.58,12.11,1.15
2016,23.2,12.84,1.83
2016,18.82,8.26,0.02
2016,19.35,4.76,0
2016,23.58,4.21,0
2016,24.98,3.37,0
2016,27.05,4.29,0
2016,26.42,6.65,0
2016,25.06,8.15,0.15
2016,25.91,8.24,0
2016,25.73,7.22,0
2016,22.66,7.76,0
2016,17.6,7.96,0
2016,16.97,6.03,0
2016,17.08,6.47,0
2016,16.6,6.16,0
2016,19.24,3.13,0.01
2016,22.32,2.59,0
2016,24.27,2.87,0
2016,24.76,4.43,0
2016,23.76,5.61,0
2016,18.22,7.11,0
2016,16.15,6.89,0
2016,19.26,5.42,0
2016,18.5,5.5,0
2016,17.87,9.01,0.01
2016,17.59,10.04,0.43
2016,17.12,9.1,1.57
2016,17.61,4.86,0
2016,20.84,2.78,0
2016,22.65,2.22,0
2016,23.2,3.16,0
2016,21.5,4.09,0
2016,19.98,5.85,4.34
2016,18.46,9.47,5.33
2016,18.85,8.93,1.18
2016,20.98,7.71,0
2016,21.15,6.71,0.01
2016,18.28,9.84,0.25
2016,20.48,9.33,0
2016,16.33,9.03,1.04
2016,14.24,7.51,0.1
2016,13.89,7.12,0
2016,15.72,4.32,0
2016,19.06,3.99,0
2016,20.62,5.78,0
2016,20.27,6.26,0
2016,18.18,5.04,0
2016,20,4.13,0
2016,21.7,4.88,0
2016,21.84,4.9,0
2016,21.4,3.93,0
2016,20.49,4.29,0
2016,20.12,4.75,0
2016,20.96,4.9,0
2016,21.33,3.94,0
2016,20.12,3.92,0
2016,14.03,6.62,0
2016,11.23,2.07,0
2016,13.73,2.01,1.02
2016,14.97,3,0
2016,14.26,5.54,5.94
2016,12.18,7.53,8.03
2016,12.4,5.81,0.04
2016,13.46,4.76,0
2016,12.92,2.27,0
2016,13.08,2.32,0
2016,9.04,5.28,6.05
2016,8.06,5.64,4.99
2016,8.15,5.26,0.45
2016,8.16,2.59,0
2016,9.14,2.7,0
2016,9.27,4.02,0
2016,7.13,2.02,0
2016,8.75,1.99,0
2016,12.92,3.1,0
2016,10.98,5.05,0
2016,9.56,5.97,0
2016,8.92,4.14,0
2016,11.01,4.58,0
2016,12.04,7.32,0.01
2016,12.74,8.18,0.03
2016,13.23,8.21,0.03
2016,12.22,6.44,0
2016,12.08,7.11,0
2016,14.13,7.27,0
2016,13.06,8.67,5.14
2016,10.34,7.6,27.82
2016,4.91,2.78,0.07
2016,5.5,1.54,0
2016,7.66,1.51,0.01
2016,11.69,2.52,0
2016,11.51,5.45,15.44
2016,9.44,7.04,14.88
2016,10.38,7.76,17.88
2016,5.87,4.77,10.77
2016,3.54,2.93,0.01
2016,6.06,2.85,0
2016,9.08,3.28,0
2016,12.05,3.81,0
2016,13.86,4.23,0
2016,11.71,5.93,4.36
2016,9.22,7.11,11.25
2017,6.95,5.37,0.65
2017,7.55,6.29,0.4
2017,8.37,5.98,0
2017,8.49,6.57,0.85
2017,10.76,8.27,5.99
2017,8.23,4.29,0.18
2017,10.18,4.79,1.87
2017,13.84,5.53,0.01
2017,10.94,7.93,13.52
2017,9.34,7.16,2.4
2017,10.45,7.53,8.45
2017,8.37,7.1,20.19
2017,8.05,6.05,6.02
2017,9.5,5.3,0.04
2017,9.18,6.03,0.02
2017,8.37,4.23,0
2017,8.53,3.37,0
2017,8.77,5.24,0.78
2017,9.39,6.68,15.56
2017,7.78,6.78,31.66
2017,7.44,5.65,0.75
2017,7.81,6.77,47.89
2017,5.71,5.7,10.71
2017,4.2,4.3,0.52
2017,4.92,3.38,0
2017,5.18,3.21,0
2017,4.94,2.97,0
2017,8.24,3.4,0
2017,10.26,4.11,0
2017,12.74,4.51,0
2017,14.33,4.65,0
2017,12.06,4.52,0
2017,10.48,5.23,0.01
2017,11.34,7.34,1.85
2017,11.15,7.4,0.44
2017,9.72,6.9,0.27
2017,10.15,7.97,8.49
2017,12.76,9.04,5.86
2017,15.5,9.3,0.47
2017,16.98,7.72,0
2017,13.4,7.25,2.14
2017,11.52,7.36,3.46
2017,10.8,5.47,0.73
2017,13.61,5.57,0.01
2017,14.31,5.61,0
2017,14.9,5.23,0
2017,13.85,5.96,0.03
2017,9.62,7.39,35.31
2017,8.35,6.7,3.79
2017,9.44,7.07,1.1
2017,10.49,7.29,0.67
2017,11.95,6.96,0.28
2017,9.18,5.91,0.1
2017,5.37,3.55,0.04
2017,6.34,3.44,0
2017,7.68,4.31,0.02
2017,7.52,5.77,3.13
2017,7.91,6.92,13.24
2017,8.32,4.91,0.29
2017,9.53,3.99,0
2017,11.41,3.88,0
2017,13.62,4.39,0
2017,12.07,5.85,0
2017,8.65,6.45,1.9
2017,7.42,3.89,0
2017,12.61,4.94,0
2017,16.94,5.79,0
2017,19.05,6.62,0
2017,19.32,7.39,0
2017,19.05,6.99,0
2017,20.09,6.55,0
2017,20.99,6.66,0
2017,21.61,7.21,0
2017,21.22,7.21,0
2017,19.51,7.07,0
2017,19.88,6.65,0
2017,17.58,6,0
2017,16.74,6.32,0
2017,12.8,6.64,0
2017,13.42,8.31,2.31
2017,12.77,8,1.71
2017,11.04,5.87,0.29
2017,12.91,6.81,0.05
2017,12.59,7.52,0.06
2017,12.73,7.06,0
2017,12.54,6.24,0
2017,13.5,4.25,0
2017,16.73,5.59,0
2017,14.67,6.87,0.03
2017,11.83,5.23,0
2017,15.66,5.88,0
2017,15.69,6.23,0
2017,13.24,6.91,0
2017,15.93,6.22,0
2017,19.17,6.17,0
2017,17.04,6.14,0
2017,13.92,5.72,0.12
2017,11.97,6.52,1.34
2017,11.94,3.99,0
2017,15.85,4.9,0
2017,15.39,5.64,0
2017,15.06,7.62,0
2017,12.64,7.38,0.01
2017,12.72,5.54,0
2017,16.1,5.53,0
2017,16.23,5.72,0
2017,15.7,7.96,0
2017,16.26,9.33,0.02
2017,16.71,7.13,0.01
2017,17.14,6.14,0
2017,20.44,5.62,0
2017,22.24,6.3,0
2017,17.76,8.43,0
2017,15.29,7.65,0
2017,15.77,6.19,0
2017,18.84,8.15,0
2017,18.96,7.06,0
2017,18.26,4.77,0
2017,18.05,3.41,0
2017,20.36,4.31,0
2017,21.3,6.2,0
2017,22.64,6.95,0
2017,23.77,7.58,0
2017,23.19,7.25,0
2017,17.94,7.14,0.01
2017,11.28,7.12,2.59
2017,9.35,5.54,6.19
2017,15.14,5.16,0.01
2017,14.81,7.98,0.17
2017,15.07,8.24,0.14
2017,17.42,8.03,0.03
2017,16.68,7.38,0
2017,15.49,5.39,0
2017,13.79,6.74,0
2017,11.88,6.25,0.59
2017,12.38,7.15,0.07
2017,13.71,7.09,0.02
2017,17.4,5.27,0
2017,20.55,4.23,0
2017,24.06,4.87,0
2017,25.05,5.9,0
2017,25,6.39,0
2017,25.08,6.58,0
2017,20.24,6.37,0
2017,14.52,7.46,0
2017,14.8,8.13,0.01
2017,17.94,8.14,0
2017,20.25,8.05,0
2017,19.47,7.63,0
2017,18.48,7.71,0
2017,17.23,8.58,0
2017,19.53,9.15,0
2017,23.4,8.2,0
2017,23.37,7.28,0
2017,23.2,8.02,0
2017,21.95,6.85,0
2017,20.18,8.37,0
2017,18.78,8.09,0.02
2017,18.84,7.58,0.01
2017,19.11,9.75,0
2017,16.3,8.9,0.02
2017,14.5,7.87,0.09
2017,16.09,5.68,0
2017,20.32,5.7,0
2017,24.05,6.22,0
2017,25.86,6.75,0
2017,26.6,6.35,0
2017,26.79,6.71,0
2017,27.73,8.28,0
2017,28.51,8.1,0
2017,30.05,5.95,0
2017,28.75,6.37,0
2017,25.05,6.89,0
2017,25.29,7.59,0
2017,27.47,9.76,0
2017,30.2,7.31,0
2017,29.44,5.32,0
2017,26.38,5.14,0
2017,22.84,6.41,0
2017,21.97,7.73,0
2017,23.08,7.98,0
2017,22.37,7.2,0
2017,21.57,6.38,0
2017,24.47,4.68,0
2017,27.48,5.78,0
2017,28.41,7.72,0
2017,29.25,8.38,0.01
2017,31.65,8.09,0.01
2017,31.96,7.91,0.03
2017,26.71,10.46,0.33
2017,27.94,8,0
2017,26.91,8.86,0
2017,26.22,9.54,0
2017,26.54,8.7,0
2017,27.54,7.15,0
2017,28.44,7.91,0
2017,27.11,7.34,0
2017,27.15,7.07,0
2017,26.82,7.98,0.03
2017,26.88,7.86,0.15
2017,25.38,8.86,0.01
2017,25.48,7.11,0
2017,26.55,6.89,0
2017,26.35,7.64,0
2017,22.85,8.95,0.17
2017,24.53,11.69,0.02
2017,25.82,11.78,0.01
2017,26.63,8.24,0
2017,25.68,7.43,0
2017,24.9,8.26,0
2017,26.64,9.11,0
2017,29.02,7.3,0
2017,30.84,9.53,1.66
2017,27.51,13.72,1.23
2017,26.66,15.74,0.75
2017,27.15,11.55,0.23
2017,25.15,8.41,0
2017,25.15,9.56,0
2017,25.71,9.72,0
2017,26.58,6.39,0
2017,25.85,4.91,0
2017,26.62,5.82,0
2017,28.07,6.63,0.04
2017,26,7.36,0
2017,24.99,6.33,0
2017,21.12,7.66,0
2017,19.29,9.47,0.01
2017,20.81,8.78,0
2017,23.15,7.99,0
2017,24.06,8.1,0
2017,22.47,9.82,0
2017,21.81,8.34,0
2017,22.8,8.01,0
2017,24.9,6.82,0
2017,22.35,6.93,0
2017,23.24,8.78,0
2017,25.43,7.52,0
2017,28.42,4.62,0.01
2017,30.81,5.36,0
2017,33.15,6.83,0.07
2017,33.71,7.69,0.02
2017,33.44,8.31,0.36
2017,31.8,10.31,1.2
2017,32.99,7.55,0
2017,32.49,9.26,0.11
2017,29.18,13.43,1.05
2017,24.9,12.75,0.56
2017,25.89,12.36,0.02
2017,26.65,9.32,0.12
2017,26.47,6.42,0.05
2017,23.9,6.4,0.29
2017,24.92,7.69,1.03
2017,26.51,11.02,0.05
2017,27.52,11.54,0.28
2017,24.92,12.28,0.01
2017,20.08,9.58,0
2017,18.61,10.35,0
2017,19.9,11.16,0
2017,20.49,9.84,0
2017,20.8,10.69,0.01
2017,20.38,9.95,0
2017,19.21,10.56,0
2017,18.95,10.49,0.02
2017,17.04,9.69,0.67
2017,15.45,6.09,0
2017,16.62,6.18,0
2017,19.12,4,0
2017,20.57,2.65,0
2017,21.9,3.77,0
2017,23.25,4.39,0
2017,24.84,3.83,0
2017,24.95,4.62,0
2017,21.69,7,0
2017,18.91,9.03,0.01
2017,17.85,7.51,0.3
2017,15.8,8.72,0
2017,18.45,4.68,0
2017,21.98,4.1,0
2017,23.27,2.36,0
2017,24.26,2.6,0
2017,19.3,6.36,0
2017,18.42,2.07,0
2017,19.89,2.84,0
2017,18.91,4.94,0
2017,18.14,5.7,0
2017,19.26,5.07,0
2017,21.13,2.76,0
2017,22.62,1.9,0
2017,24.24,1.87,0
2017,25.81,3.18,0
2017,23.41,7.16,0
2017,18.79,8.55,0.01
2017,16.7,7.71,0.11
2017,16.67,3.01,0
2017,22.16,2.91,0
2017,25.86,3.52,0
2017,26.23,3.57,0
2017,25.68,3.01,0
2017,25.18,4.36,0
2017,24.27,4.2,0
2017,23.93,4.5,0
2017,19.77,6.3,0
2017,15.25,9.15,0.05
2017,15.22,9.54,0.14
2017,15.13,8.25,0.07
2017,13.62,8.21,0.23
2017,13.98,7.05,0.02
2017,14.95,8.08,0.09
2017,14.12,8.29,0.49
2017,15.2,7.94,0.01
2017,16.49,8.11,0
2017,16.73,8.72,0
2017,14.98,8.18,0.01
2017,15.06,8.61,0
2017,15.66,6.2,0
2017,15.76,5.46,0
2017,16.64,4.39,0
2017,17.55,5.04,0
2017,19.7,5.03,0
2017,18.3,5.17,0
2017,16.07,7.89,0.33
2017,13.91,2.41,0
2017,14.73,1.64,0
2017,17.18,2.89,0
2017,20.78,3.74,0
2017,22.84,5.4,0
2017,23.19,4.55,0
2017,22.23,4.02,0
2017,21.6,4.15,0
2017,18.67,3.56,0
2017,12.06,4.73,0.23
2017,13.6,3.2,0
2017,15.26,2.95,0
2017,15.65,3.89,0
2017,17.49,4.66,0
2017,17.09,5.25,0
2017,13.18,5.83,0
2017,10.23,1.63,0
2017,9.86,1.16,0
2017,12.69,1.5,0
2017,12.41,1.23,0
2017,13.83,1.71,0
2017,14.43,1.47,0
2017,15.7,1.18,0
2017,15.37,0.93,0
2017,14.3,0.84,0
2017,16.21,1.41,0
2017,14.71,1.69,0
2017,15.04,2.19,0
2017,11.77,5.31,0
2017,10.12,2.1,0
2017,11.61,1.9,0
2017,12.22,2.74,0
2017,8.38,4.82,0.13
2017,5.05,1.61,0
2017,8.17,1.11,0
2017,11.26,1.41,0
2017,13.35,1.97,0
2017,13.73,2.66,0
2017,13.76,3.09,0
2017,16.35,3.12,0
2017,16.71,2.56,0
2017,18.78,2.25,0
2017,16.5,2.61,0.01
2017,13.91,2.63,0
2018,15.09,2.06,0
2018,16.82,2.09,0
2018,16.24,2.23,0
2018,16.16,4.76,0
2018,16.17,6.96,0
2018,15.18,7.25,0
2018,15.59,6.94,0
2018,15.8,6.78,4.6
2018,10.4,7.51,46.24
2018,10.26,6.89,0.42
2018,13.78,6.09,0.08
2018,15.6,5.24,0
2018,15.65,4,0
2018,15.49,3.91,0
2018,15.65,3.81,0
2018,15.05,4.07,0
2018,16.03,4.55,0
2018,16.34,4.81,0
2018,11.39,7.5,1.14
2018,6.79,4.19,0.4
2018,6.64,2.39,0
2018,9.7,2.4,0
2018,10.91,2.81,0
2018,12.17,2.67,0
2018,8.24,5.56,0.02
2018,8.33,3.38,0
2018,10.89,2.48,0
2018,15.35,3.4,0
2018,17.03,3.38,0
2018,17.27,3.43,0
2018,18.03,3.58,0
2018,17.87,3.86,0
2018,18.16,3.79,0
2018,18.25,4.28,0
2018,18.12,4.22,0
2018,17.98,4.44,0
2018,16.09,4.21,0
2018,15.55,3.06,0
2018,17.23,3.41,0
2018,17.34,4.45,0
2018,12.47,6.87,0
2018,11.49,3.41,0
2018,9.58,6.28,0.81
2018,9.87,5.03,0.09
2018,11.65,6.24,0.19
2018,12.57,4.89,0.02
2018,12.13,2.16,0
2018,12.87,2.59,0
2018,11.25,4.53,0
2018,5.3,3.03,0.01
2018,4.73,1.95,0
2018,5.89,2.93,0
2018,6.03,4.55,0.1
2018,5.02,2.78,0.34
2018,5.61,1.89,0
2018,8.56,2.34,0
2018,9.24,3.88,2.69
2018,5.08,4.23,3.72
2018,6.59,4.07,0.01
2018,8.47,4.91,0.14
2018,9.41,6.89,6.5
2018,8.3,6.19,3.33
2018,7.7,3.17,0
2018,10.67,2.09,0
2018,14.26,2.11,0
2018,15.15,2.62,0
2018,15.32,3.84,0
2018,14.81,6.75,0
2018,12,8.53,11.69
2018,14.23,8.56,1.78
2018,17,7.38,0.01
2018,15.79,8.67,1.5
2018,11.94,7.14,4.79
2018,10.58,5.38,7.72
2018,9.08,5.51,2.31
2018,8.98,5.29,3.23
2018,9.55,3.84,0.06
2018,12.96,2.94,0
2018,14.89,3.97,0.18
2018,15.83,6.86,4.33
2018,14.22,8.94,14.19
2018,13.2,7.35,0.82
2018,10.65,6.15,0.12
2018,10.07,4.94,0
2018,9.58,2.97,0
2018,12.76,2.51,0
2018,16.79,4.3,0
2018,19.2,5.03,0
2018,20.77,4.99,0
2018,18.19,4.63,0
2018,15.03,5.57,0
2018,13.55,7.36,0
2018,16.43,7.3,0
2018,16.32,7.51,0
2018,16.26,6.29,0
2018,16.66,8.41,0
2018,17.4,10.23,0.04
2018,17.34,4.82,0
2018,22.37,3.88,0
2018,23.04,4.26,0
2018,17.81,6.46,0
2018,12.43,4.29,0
2018,15.25,2.5,0
2018,18.55,2.68,0
2018,16.86,4.09,0
2018,11.51,5.82,0.01
2018,11.89,3.57,0.01
2018,13.88,3.92,0
2018,10.38,4.85,0.4
2018,14.48,5.09,0
2018,20.11,4.29,0
2018,21.81,4.64,0
2018,20.88,5.23,0
2018,20.01,4.46,0
2018,19.12,4.55,0
2018,15.32,5.68,0
2018,14.64,5.83,0
2018,14.34,6.01,0
2018,13.56,6.97,0
2018,12.76,6.88,0.19
2018,10.73,6.24,1.29
2018,12.19,6.86,2.39
2018,17.63,6.35,0.02
2018,22.62,4.92,0
2018,24.73,4.78,0
2018,23.34,4.9,0
2018,21.15,4.92,0
2018,21.1,5.89,0
2018,22.43,7.92,0
2018,19.2,8.06,0
2018,14.51,8.45,0.43
2018,14.92,7.69,0.35
2018,15.39,7.62,0.14
2018,16.48,8.12,0.01
2018,16.24,7.37,0
2018,15.89,5.64,0
2018,15.29,7.13,0
2018,16.9,8.61,0
2018,17.94,9.52,0
2018,17.3,8.62,0.11
2018,14.6,8.19,0.38
2018,16.42,8.43,0.07
2018,16.89,8.25,0.06
2018,15.86,7.77,0.13
2018,14.98,7.34,0.05
2018,15.02,7.74,0.01
2018,18.31,7.71,0
2018,21.14,8.1,0
2018,20.52,8.32,0.01
2018,17.32,8.68,0.12
2018,16.55,8.35,0.04
2018,19.49,6.14,0
2018,23.46,5.35,0
2018,25,6.49,0
2018,23.31,5.91,0
2018,19.32,7.4,0
2018,18.38,7.44,0
2018,19.06,6.16,0
2018,23.21,5.71,0
2018,22.62,7.09,0
2018,21.95,5.84,0
2018,24.8,5.87,0
2018,25.06,6.22,0
2018,25.24,4.75,0
2018,24.45,5.78,0
2018,21.96,6.24,0
2018,16.36,8.01,0
2018,15.39,7.89,0
2018,18.83,8.65,0
2018,22.12,8.28,0
2018,24.38,6.67,0
2018,24.18,7.61,0
2018,25,5.86,0
2018,21.39,6.85,0
2018,20.82,7.3,0
2018,22.39,5.85,0
2018,23.5,5.84,0
2018,23.4,6,0
2018,21.13,6.23,0
2018,19.88,8.47,0
2018,21.65,7.96,0
2018,23.41,6.46,0
2018,23.2,6.95,0
2018,21.17,8.66,0
2018,22.18,7.07,0
2018,28.77,4.56,0
2018,34.51,4.58,0
2018,33.57,7.8,1.05
2018,31.99,7.32,0.36
2018,28.61,7.12,0.08
2018,27.32,8.26,0.09
2018,27.5,10.01,1.24
2018,27.35,10.57,0.6
2018,28.12,9.33,0.01
2018,28.96,9.43,0.01
2018,27.89,9.16,0
2018,26.42,9.47,0
2018,26.86,10.74,0
2018,25.52,11.93,0.08
2018,26.55,13.04,0.04
2018,25.83,13.42,0.05
2018,25.64,12.63,0
2018,27.96,9.66,0
2018,31.03,9.17,0
2018,32.34,9.36,0.01
2018,30.81,8.55,0
2018,29.73,6.74,0
2018,28.96,7.56,0
2018,27.75,7.51,0
2018,27.96,7.59,0.3
2018,29.14,8.82,0.01
2018,30.36,9.09,0.15
2018,29.73,8.49,0
2018,28.24,8.83,0
2018,29.36,6.96,0
2018,28.47,6.71,0
2018,28.52,5.95,0
2018,29.6,5.32,0
2018,29.57,6.17,0
2018,27.88,4.87,0
2018,28.9,7.68,0.23
2018,27.3,9.51,0.02
2018,26.19,9.59,0.03
2018,24.98,9.66,0.09
2018,25.39,7.63,0
2018,25.1,7.81,0
2018,24.99,9.99,0.07
2018,25.92,12.09,0.85
2018,26.77,12.82,0.35
2018,26.86,12.11,0.02
2018,27.74,10.69,0
2018,25.08,10.12,0.16
2018,24.86,8.37,0
2018,24.2,8.06,0
2018,24.34,7.5,0
2018,23.2,6.9,0
2018,22.91,7.9,0
2018,22.53,7.27,0
2018,21.04,7.16,0
2018,21.68,7.85,0
2018,24.58,6.93,0
2018,24.9,4.07,0
2018,24.16,6.12,0
2018,22.11,9.32,0
2018,22.6,10.55,0
2018,22.93,11.35,0
2018,23.42,9.42,0
2018,23.16,9.19,0
2018,24.31,6.96,0
2018,26.76,5.27,0
2018,29.66,4.9,0
2018,27.91,5.9,0
2018,24.03,5.8,0
2018,22.4,6.2,0
2018,21.32,6.83,0
2018,23.84,5.03,0
2018,26.39,3.67,0
2018,24.31,4.79,0
2018,24.41,4.63,0
2018,24.18,3.28,0
2018,22.64,4.41,0
2018,22.64,4.88,0
2018,23.07,7,0
2018,24.19,5.53,0
2018,26.23,5.6,0
2018,23.4,8.07,0
2018,20.7,8.54,0
2018,22.28,8.68,0
2018,25.56,6.3,0
2018,26.47,4.83,0
2018,23.01,5.9,0
2018,19.52,7.09,0.03
2018,21.81,9.4,0
2018,24.43,9.34,0
2018,22.44,10.24,0
2018,18.56,10.8,1.51
2018,18.25,10.04,0.43
2018,19.42,9.64,0.03
2018,17.93,9.95,0.03
2018,17.4,7.41,0.01
2018,17.39,6.61,0.01
2018,16.67,6.95,0
2018,15.69,7.8,0
2018,15.98,8.01,0
2018,18.74,8.12,6.75
2018,16.75,10.16,10.04
2018,17.35,7.88,0.27
2018,14.63,2.31,0
2018,15.85,2.65,0
2018,17.46,4.26,0
2018,18.45,4.47,0
2018,19.4,4.57,0
2018,20.62,5.5,0.02
2018,20.58,7.22,0
2018,19.3,7.24,0
2018,20.66,7.09,0
2018,21.01,6.47,0
2018,21.06,5.25,0
2018,23.33,4.11,0
2018,23.51,4.13,0
2018,22.59,3.81,0
2018,19.19,5.56,0
2018,16.81,5.16,0
2018,16.37,2.39,0
2018,18.7,3.56,0
2018,21.3,5.18,0
2018,21.06,4.24,0
2018,20.43,4.69,0
2018,18.08,5.84,0
2018,17.6,6.92,0
2018,16.44,6.38,0
2018,15.72,3.62,0
2018,14.17,1.46,0
2018,14.24,1.96,0
2018,12.97,2.3,0
2018,11.86,1.35,0
2018,12.31,1.46,0
2018,14.88,1.73,0
2018,16.01,2.61,0
2018,16.41,3.43,0
2018,14.45,3.69,0
2018,15.8,2.72,0
2018,14.28,3.31,0
2018,14.63,4.75,0
2018,13.45,6.85,0.63
2018,12.91,7.87,5.43
2018,12.67,7.67,0.04
2018,13.78,8.51,0.01
2018,13.33,4.78,0
2018,13.35,2.63,0
2018,14.71,3.49,0
2018,12.39,6.43,0.49
2018,11.45,8.08,27.43
2018,10.34,6.08,0.88
2018,9.07,5.44,0.12
2018,7.92,4.04,0.02
2018,9.47,2.94,0
2018,9.61,2.38,0
2018,9.3,5.04,8.12
2018,9.54,6.96,32.8
2018,11.26,6.28,2.09
2018,11.52,5.49,0
2018,12.34,5.49,0
2018,12.51,4.98,0
2018,11.88,4.06,0
2018,11.32,4.43,0
2018,11.52,2.69,0
2018,11.84,3.1,0
2018,14.35,3.56,0
2018,13.79,4.17,0
2018,11.3,7.51,0
2018,12.48,7.04,0
2018,14.17,4.96,0
2018,15.81,4.48,0
